iter	Logloss
1513	0.5878248831
1514	0.5878157832
1515	0.5878065547
1516	0.5877990559
1517	0.587783557
1518	0.587776506
1519	0.5877659765
1520	0.5877458571
1521	0.5877327458
1522	0.5877233801
1523	0.5877171783
1524	0.5877024148
1525	0.5876942057
1526	0.5876786631
1527	0.5876702643
1528	0.5876641561
1529	0.5876549853
1530	0.5876435171
1531	0.5876320087
1532	0.58762349
1533	0.5876147816
1534	0.587600352
1535	0.5875867287
1536	0.5875787221
1537	0.5875698696
1538	0.5875624646
1539	0.5875549328
1540	0.5875471933
1541	0.5875339107
1542	0.5875208999
1543	0.5875107537
1544	0.5874980739
1545	0.5874871552
1546	0.5874801557
1547	0.5874674772
1548	0.5874581468
1549	0.5874457105
1550	0.5874395553
1551	0.5874293151
1552	0.58740941
1553	0.5874000613
1554	0.5873908063
1555	0.587379394
1556	0.5873726845
1557	0.5873613957
1558	0.5873493245
1559	0.5873360999
1560	0.5873233736
1561	0.5873163665
1562	0.5873060667
1563	0.5872966244
1564	0.5872877223
1565	0.5872814364
1566	0.5872703152
1567	0.587258569
1568	0.5872502556
1569	0.5872324235
1570	0.5872256319
1571	0.5872099069
1572	0.5871991844
1573	0.5871836209
1574	0.5871730522
1575	0.5871652172
1576	0.5871603578
1577	0.5871506824
1578	0.5871413125
1579	0.58713073
1580	0.5871231596
1581	0.5871118231
1582	0.5871044686
1583	0.5870977121
1584	0.5870921703
1585	0.5870841456
1586	0.5870753019
1587	0.5870670707
1588	0.5870594105
1589	0.5870504044
1590	0.58704129
1591	0.5870282904
1592	0.5870178621
1593	0.5870104368
1594	0.5870037934
1595	0.5869928732
1596	0.5869772724
1597	0.5869634948
1598	0.5869550098
1599	0.5869455716
1600	0.5869377634
1601	0.58692427
1602	0.5869164249
1603	0.586905617
1604	0.5868956037
1605	0.5868850388
1606	0.5868673805
1607	0.5868611659
1608	0.5868534013
1609	0.586846961
1610	0.5868399074
1611	0.5868326147
1612	0.5868237598
1613	0.5868172162
1614	0.5868002375
1615	0.5867923964
1616	0.5867799337
1617	0.5867635266
1618	0.5867534392
1619	0.5867452858
1620	0.5867411647
1621	0.5867252601
1622	0.586712391
1623	0.586705444
1624	0.5866955447
1625	0.5866848096
1626	0.586671368
1627	0.5866645887
1628	0.5866542351
1629	0.5866436235
1630	0.5866363844
1631	0.5866291818
1632	0.5866120781
1633	0.5866061031
1634	0.5865992817
1635	0.5865891987
1636	0.5865831454
1637	0.5865717108
1638	0.5865635866
1639	0.5865520038
1640	0.5865445166
1641	0.5865343345
1642	0.5865244567
1643	0.5865183481
1644	0.5865095053
1645	0.5864987644
1646	0.5864872709
1647	0.5864780397
1648	0.5864710107
1649	0.5864616872
1650	0.5864554749
1651	0.5864448091
1652	0.5864315024
1653	0.5864240562
1654	0.5864086295
1655	0.5863978178
1656	0.5863856075
1657	0.5863775393
1658	0.5863715329
1659	0.5863629507
1660	0.5863558075
1661	0.5863470377
1662	0.5863363577
1663	0.5863294466
1664	0.586311192
1665	0.5863017707
1666	0.5862938595
1667	0.5862741719
1668	0.5862631175
1669	0.5862543372
1670	0.5862452485
1671	0.5862344032
1672	0.5862255996
1673	0.5862150115
1674	0.5862023199
1675	0.5861919292
1676	0.5861846491
1677	0.5861770487
1678	0.5861666249
1679	0.5861577706
1680	0.5861484775
1681	0.5861373263
1682	0.5861286828
1683	0.5861228057
1684	0.5861112693
1685	0.5861027561
1686	0.5860966669
1687	0.586087195
1688	0.586079623
1689	0.5860723541
1690	0.5860545185
1691	0.5860471436
1692	0.586036473
1693	0.5860235556
1694	0.5860166813
1695	0.5860071806
1696	0.5859981628
1697	0.5859892961
1698	0.5859819381
1699	0.5859722945
1700	0.5859632742
1701	0.5859568
1702	0.5859485747
1703	0.585939204
1704	0.5859312467
1705	0.5859251143
1706	0.5859133362
1707	0.5859020012
1708	0.5858913097
1709	0.5858822194
1710	0.5858740721
1711	0.5858661467
1712	0.5858545785
1713	0.5858450193
1714	0.5858376074
1715	0.5858270402
1716	0.5858183448
1717	0.5858128202
1718	0.5858055758
1719	0.5857974791
1720	0.5857890628
1721	0.5857810648
1722	0.5857751345
1723	0.585766876
1724	0.585761943
1725	0.585754824
1726	0.5857481487
1727	0.5857411998
1728	0.5857362964
1729	0.5857233996
1730	0.5857171518
1731	0.5857090812
1732	0.5857003439
1733	0.5856874892
1734	0.5856725741
1735	0.5856519948
1736	0.5856443304
1737	0.5856347004
1738	0.5856240488
1739	0.5856136474
1740	0.5856038773
1741	0.5855919399
1742	0.5855855647
1743	0.5855792505
1744	0.5855707306
1745	0.5855611353
1746	0.5855492545
1747	0.5855372875
1748	0.5855284954
1749	0.5855169212
1750	0.5855089276
1751	0.5854931126
1752	0.5854878357
1753	0.5854795847
1754	0.5854715815
1755	0.585463722
1756	0.5854499322
1757	0.585440617
1758	0.5854349631
1759	0.5854266588
1760	0.5854218408
1761	0.5854038206
1762	0.5853950709
1763	0.5853868795
1764	0.5853788154
1765	0.5853691413
1766	0.5853596154
1767	0.5853474482
1768	0.5853409312
1769	0.5853335529
1770	0.5853276081
1771	0.5853199714
1772	0.5853105777
1773	0.5853021084
1774	0.585289942
1775	0.5852819725
1776	0.5852761908
1777	0.5852705041
1778	0.5852660254
1779	0.5852594279
1780	0.5852524585
1781	0.5852460477
1782	0.585230588
1783	0.585213372
1784	0.5852059178
1785	0.5851962208
1786	0.5851871102
1787	0.5851791656
1788	0.5851689076
1789	0.5851634833
1790	0.5851534467
1791	0.5851425351
1792	0.5851368793
1793	0.5851296996
1794	0.5851212713
1795	0.5851119551
1796	0.5850990876
1797	0.5850805806
1798	0.5850735783
1799	0.5850661145
1800	0.5850560815
1801	0.585047728
1802	0.5850383489
1803	0.5850301772
1804	0.5850217498
1805	0.5850154577
1806	0.58500832
1807	0.5850024272
1808	0.5849938216
1809	0.5849778049
1810	0.5849599042
1811	0.5849508538
1812	0.5849430741
1813	0.5849354041
1814	0.5849263457
1815	0.584915098
1816	0.5849077099
1817	0.5848945896
1818	0.5848882257
1819	0.5848788305
1820	0.5848670145
1821	0.5848586343
1822	0.5848511293
1823	0.5848426126
1824	0.5848304063
1825	0.5848189216
1826	0.5848110228
1827	0.5848058081
1828	0.5847981419
1829	0.5847858016
1830	0.5847773972
1831	0.5847716198
1832	0.5847662216
1833	0.5847572886
1834	0.5847379629
1835	0.5847243692
1836	0.5847167882
1837	0.5847091987
1838	0.5847002273
1839	0.5846891972
1840	0.584683423
1841	0.5846694199
1842	0.5846582748
1843	0.5846496815
1844	0.5846401069
1845	0.5846362196
1846	0.584629269
1847	0.5846197189
1848	0.584613382
1849	0.584606856
1850	0.5845979541
1851	0.5845934039
1852	0.5845830745
1853	0.5845752586
1854	0.5845609088
1855	0.5845540663
1856	0.5845480069
1857	0.58454009
1858	0.5845333018
1859	0.5845221582
1860	0.5845161688
1861	0.5845053551
1862	0.584497511
1863	0.5844894806
1864	0.5844810269
1865	0.5844727339
1866	0.5844659108
1867	0.5844573216
1868	0.5844484858
1869	0.5844399199
1870	0.5844326074
1871	0.5844160814
1872	0.5844063779
1873	0.5843986208
1874	0.5843907478
1875	0.584382087
1876	0.5843705823
1877	0.5843662074
1878	0.5843579842
1879	0.58435099
1880	0.584344624
1881	0.5843382289
1882	0.5843275096
1883	0.5843202691
1884	0.5843051779
1885	0.5842972255
1886	0.5842868662
1887	0.5842786139
1888	0.5842707726
1889	0.5842656758
1890	0.5842608191
1891	0.5842523466
1892	0.5842439354
1893	0.5842361864
1894	0.5842254734
1895	0.5842162507
1896	0.5842076288
1897	0.5842008978
1898	0.5841936338
1899	0.584185699
1900	0.5841758303
1901	0.5841672749
1902	0.5841611935
1903	0.5841511679
1904	0.5841437497
1905	0.5841352576
1906	0.5841271561
1907	0.5841198235
1908	0.584113916
1909	0.5841007475
1910	0.5840960801
1911	0.5840870991
1912	0.5840783337
1913	0.584071274
1914	0.5840615457
1915	0.584052418
1916	0.5840414515
1917	0.5840318803
1918	0.5840255594
1919	0.5840102305
1920	0.5840033884
1921	0.5839939956
1922	0.5839890597
1923	0.5839843017
1924	0.5839743939
1925	0.5839681376
1926	0.5839606522
1927	0.5839513599
1928	0.5839433783
1929	0.5839357381
1930	0.5839240591
1931	0.5839119063
1932	0.5838991138
1933	0.5838916066
1934	0.5838833739
1935	0.5838757913
1936	0.5838683506
1937	0.5838631399
1938	0.5838553061
1939	0.5838490571
1940	0.5838429941
1941	0.5838343145
1942	0.5838273796
1943	0.5838212252
1944	0.5838100589
1945	0.5837989804
1946	0.5837941091
1947	0.5837834744
1948	0.5837764235
1949	0.5837714615
1950	0.5837653512
1951	0.5837589374
1952	0.583755291
1953	0.5837471889
1954	0.5837406608
1955	0.5837315955
1956	0.5837256679
1957	0.5837192958
1958	0.5837103848
1959	0.5837024844
1960	0.5836956821
1961	0.5836895549
1962	0.5836798484
1963	0.5836715313
1964	0.5836660389
1965	0.5836588884
1966	0.5836502855
1967	0.5836318314
1968	0.5836260187
1969	0.5836199322
1970	0.5836121305
1971	0.5836008642
1972	0.5835932169
1973	0.5835858434
1974	0.5835783961
1975	0.5835689085
1976	0.5835595172
1977	0.5835516678
1978	0.583538341
1979	0.5835299902
1980	0.5835238612
1981	0.5835185251
1982	0.5835091532
1983	0.5835040151
1984	0.5834933834
1985	0.5834817509
1986	0.5834755882
1987	0.5834650111
1988	0.5834589274
1989	0.5834502587
1990	0.5834402627
1991	0.5834344415
1992	0.5834275281
1993	0.5834117441
1994	0.5834054237
1995	0.5833985616
1996	0.5833901776
1997	0.5833829731
1998	0.5833747469
1999	0.5833687707
2000	0.5833626464
2001	0.5833564693
2002	0.5833490973
2003	0.5833391786
2004	0.5833340596
2005	0.5833219576
2006	0.5833128047
2007	0.583303151
2008	0.5832961051
2009	0.5832917169
2010	0.5832829679
2011	0.5832729755
2012	0.5832664661
2013	0.583260249
2014	0.5832532827
2015	0.5832463684
2016	0.5832268558
2017	0.5832167607
2018	0.583207828
2019	0.5831995802
2020	0.583183449
2021	0.5831709689
2022	0.5831655339
2023	0.5831541234
2024	0.5831460729
2025	0.5831366812
2026	0.5831218717
2027	0.5831144393
2028	0.5831041152
2029	0.5830954021
2030	0.5830882761
2031	0.5830788836
2032	0.5830697359
2033	0.5830625653
2034	0.5830437905
2035	0.5830343094
2036	0.5830315384
2037	0.5830224281
2038	0.5830150264
2039	0.5830097766
2040	0.5829970615
2041	0.5829921379
2042	0.5829838678
2043	0.5829733628
2044	0.5829672575
2045	0.5829614237
2046	0.582953984
2047	0.5829460985
2048	0.582938187
2049	0.5829317573
2050	0.5829257293
2051	0.5829160151
2052	0.5829037615
2053	0.5828976935
2054	0.5828922987
2055	0.5828881542
2056	0.5828816861
2057	0.5828771195
2058	0.5828723534
2059	0.5828652179
2060	0.5828555144
2061	0.5828473749
2062	0.5828343802
2063	0.5828210436
2064	0.5828133434
2065	0.582801311
2066	0.5827954129
2067	0.5827881226
2068	0.5827810253
2069	0.5827745561
2070	0.5827666144
2071	0.5827612416
2072	0.5827543915
2073	0.5827466368
2074	0.582737508
2075	0.5827287058
2076	0.5827203261
2077	0.5827141573
2078	0.5827101981
2079	0.5826988996
2080	0.5826865717
2081	0.5826662539
2082	0.5826588203
2083	0.5826529187
2084	0.5826459183
2085	0.5826397039
2086	0.5826323517
2087	0.5826278632
2088	0.5826204186
2089	0.5826120413
2090	0.5826051474
2091	0.5825976031
2092	0.5825919933
2093	0.5825819842
2094	0.5825742533
2095	0.5825649861
2096	0.5825561318
2097	0.5825498818
2098	0.5825434431
2099	0.5825344474
2100	0.5825275927
2101	0.5825206261
2102	0.5825088658
2103	0.5825026481
2104	0.5824924049
2105	0.5824827745
2106	0.5824738988
2107	0.5824645276
2108	0.5824592975
2109	0.5824520922
2110	0.5824459779
2111	0.5824306751
2112	0.5824166793
2113	0.5824065292
2114	0.5823978886
2115	0.582390739
2116	0.5823799885
2117	0.5823703371
2118	0.5823647153
2119	0.5823578229
2120	0.5823484377
2121	0.5823424685
2122	0.5823353228
2123	0.582326891
2124	0.5823211617
2125	0.5823115487
2126	0.5822958924
2127	0.5822869354
2128	0.5822723976
2129	0.5822632756
2130	0.5822576079
2131	0.5822405545
2132	0.5822282129
2133	0.5822207859
2134	0.5822165055
2135	0.5822047596
2136	0.5821945173
2137	0.5821882958
2138	0.5821769965
2139	0.5821702001
2140	0.5821642724
2141	0.5821566425
2142	0.5821453651
2143	0.5821377624
2144	0.5821302746
2145	0.5821231592
2146	0.5821149805
2147	0.5821066429
2148	0.5820998364
2149	0.5820950533
2150	0.5820873458
2151	0.5820745971
2152	0.5820664064
2153	0.5820582832
2154	0.5820494838
2155	0.5820409394
2156	0.5820301255
2157	0.582021529
2158	0.5820043035
2159	0.5819903133
2160	0.5819821455
2161	0.5819722824
2162	0.5819669138
2163	0.58196152
2164	0.5819526522
2165	0.5819417207
2166	0.5819281552
2167	0.5819142983
2168	0.5819057969
2169	0.5818979368
2170	0.5818895955
2171	0.5818841806
2172	0.5818748042
2173	0.5818532227
2174	0.5818444118
2175	0.5818355363
2176	0.5818281574
2177	0.5818230088
2178	0.5818098746
2179	0.5818047925
2180	0.5817983867
2181	0.5817902919
2182	0.5817811431
2183	0.5817739664
2184	0.5817630774
2185	0.5817540709
2186	0.58174651
2187	0.5817326772
2188	0.581717956
2189	0.5817121955
2190	0.5817039354
2191	0.5816946181
2192	0.58168837
2193	0.5816827102
2194	0.5816680516
2195	0.5816586289
2196	0.5816515697
2197	0.5816412986
2198	0.5816344362
2199	0.581619182
2200	0.5816117697
2201	0.5816038165
2202	0.5815944131
2203	0.5815879132
2204	0.5815814762
2205	0.5815699683
2206	0.5815621175
2207	0.5815504269
2208	0.5815358483
2209	0.581528452
2210	0.581521807
2211	0.5815132496
2212	0.5815049228
2213	0.5814934058
2214	0.581486996
2215	0.581480508
2216	0.5814723315
2217	0.5814650032
2218	0.5814524687
2219	0.5814441891
2220	0.5814316941
2221	0.581418474
2222	0.5814053642
2223	0.5813946217
2224	0.5813891193
2225	0.5813778607
2226	0.5813702188
2227	0.5813599179
2228	0.5813507202
2229	0.5813428538
2230	0.5813342988
2231	0.5813248908
2232	0.5813152387
2233	0.5812989988
2234	0.5812876988
2235	0.5812784374
2236	0.5812706858
2237	0.581261891
2238	0.5812518465
2239	0.5812393612
2240	0.5812312299
2241	0.5812258217
2242	0.581213409
2243	0.5812017311
2244	0.5811918908
2245	0.5811826416
2246	0.5811727207
2247	0.5811645076
2248	0.5811508057
2249	0.5811418936
2250	0.581136056
2251	0.5811297488
2252	0.5811207164
2253	0.5811096401
2254	0.5810956386
2255	0.5810838709
2256	0.5810681387
2257	0.5810540028
2258	0.581047988
2259	0.5810419903
2260	0.5810340675
2261	0.5810272136
2262	0.5810190925
2263	0.5810116376
2264	0.5810058208
2265	0.5809973502
2266	0.5809853503
2267	0.5809753971
2268	0.5809694003
2269	0.580961304
2270	0.580947568
2271	0.5809390698
2272	0.5809234766
2273	0.5809172173
2274	0.5809061752
2275	0.580897869
2276	0.5808873334
2277	0.5808787737
2278	0.5808689405
2279	0.5808571522
2280	0.5808454795
2281	0.5808371915
2282	0.5808268361
2283	0.5808183316
2284	0.5808088561
2285	0.5808012471
2286	0.5807912392
2287	0.5807840764
2288	0.5807727106
2289	0.5807597937
2290	0.5807502304
2291	0.5807434652
2292	0.5807369533
2293	0.5807293809
2294	0.580723467
2295	0.5807104389
2296	0.5807015236
2297	0.5806905262
2298	0.5806828057
2299	0.5806766028
2300	0.5806678372
2301	0.5806556851
2302	0.580648797
2303	0.5806392715
2304	0.5806332437
2305	0.5806197958
2306	0.5806115117
2307	0.5806050069
2308	0.5805960897
2309	0.5805828996
2310	0.5805694856
2311	0.5805631718
2312	0.5805550375
2313	0.5805460315
2314	0.5805393611
2315	0.5805276848
2316	0.5805191266
2317	0.580512526
2318	0.5805017043
2319	0.5804946986
2320	0.5804839236
2321	0.5804760494
2322	0.5804697947
2323	0.5804608824
2324	0.5804517966
2325	0.5804446406
2326	0.5804369532
2327	0.5804259278
2328	0.5804156473
2329	0.5804064379
2330	0.5803983355
2331	0.5803890081
2332	0.5803782654
2333	0.5803691083
2334	0.5803597108
2335	0.5803422049
2336	0.580333627
2337	0.5803228636
2338	0.580309923
2339	0.5803009983
2340	0.5802923975
2341	0.5802822119
2342	0.580274813
2343	0.580263506
2344	0.5802495139
2345	0.5802364841
2346	0.5802294983
2347	0.5802173583
2348	0.5802093733
2349	0.5801958458
2350	0.5801856065
2351	0.5801777253
2352	0.5801677604
2353	0.5801605109
2354	0.5801553136
2355	0.580146084
2356	0.5801383559
2357	0.5801302969
2358	0.580122982
2359	0.5801105264
2360	0.5801032245
2361	0.5800862764
2362	0.5800706483
2363	0.5800647871
2364	0.5800546733
2365	0.5800361341
2366	0.5800258074
2367	0.5800174728
2368	0.5800082552
2369	0.579997629
2370	0.5799857662
2371	0.5799757027
2372	0.579969105
2373	0.5799613462
2374	0.5799478187
2375	0.5799310283
2376	0.5799210497
2377	0.5799129925
2378	0.5799010844
2379	0.5798920862
2380	0.5798788337
2381	0.5798695366
2382	0.5798581855
2383	0.5798475306
2384	0.5798381945
2385	0.579828398
2386	0.5798170601
2387	0.5798097613
2388	0.5797985381
2389	0.5797933203
2390	0.579776306
2391	0.5797698726
2392	0.5797618646
2393	0.5797539248
2394	0.579742469
2395	0.5797344422
2396	0.5797235284
2397	0.5797118394
2398	0.5797024335
2399	0.5796954839
2400	0.5796841749
2401	0.5796740871
2402	0.5796650267
2403	0.5796583187
2404	0.5796403766
2405	0.5796304535
2406	0.5796236747
2407	0.5796164913
2408	0.5796033779
2409	0.5795924791
2410	0.5795819617
2411	0.5795729803
2412	0.5795624844
2413	0.5795541238
2414	0.5795367064
2415	0.5795287932
2416	0.5795209408
2417	0.5795146794
2418	0.5795061497
2419	0.5794944941
2420	0.5794839808
2421	0.5794749726
2422	0.579465896
2423	0.5794523534
2424	0.5794412978
2425	0.5794318754
2426	0.5794228496
2427	0.5794140893
2428	0.5794049137
2429	0.5793904093
2430	0.579380137
2431	0.5793699179
2432	0.5793586573
2433	0.5793479961
2434	0.5793393546
2435	0.5793285497
2436	0.5793154381
2437	0.5793025785
2438	0.5792923313
2439	0.5792811446
2440	0.5792727443
2441	0.5792658356
2442	0.579255934
2443	0.5792453982
2444	0.579237312
2445	0.5792299558
2446	0.5792232457
2447	0.5792147381
2448	0.5792048743
2449	0.5791908885
2450	0.5791817287
2451	0.5791727264
2452	0.5791626963
2453	0.5791469422
2454	0.5791386672
2455	0.5791233297
2456	0.5791119946
2457	0.579104605
2458	0.5790962207
2459	0.5790847155
2460	0.5790758197
2461	0.5790657159
2462	0.579058125
2463	0.5790469052
2464	0.5790392417
2465	0.5790311556
2466	0.5790246561
2467	0.5790159185
2468	0.5790054447
2469	0.5789947764
2470	0.5789850922
2471	0.5789740727
2472	0.5789638554
2473	0.5789516297
2474	0.578933652
2475	0.5789217954
2476	0.5789105723
2477	0.578904386
2478	0.5788922108
2479	0.5788807614
2480	0.5788685664
2481	0.5788603351
2482	0.57885145
2483	0.5788420157
2484	0.5788265513
2485	0.5788147896
2486	0.5787980365
2487	0.5787791998
2488	0.5787701681
2489	0.5787617725
2490	0.5787522566
2491	0.5787422758
2492	0.578734732
2493	0.5787248423
2494	0.5787122071
2495	0.578703899
2496	0.5786937803
2497	0.5786837917
2498	0.5786742654
2499	0.578656691
2500	0.5786490921
2501	0.5786359286
2502	0.5786244995
2503	0.5786128844
2504	0.5786039924
2505	0.5785902091
2506	0.5785800864
2507	0.5785683659
2508	0.5785574059
2509	0.5785464842
2510	0.5785350433
2511	0.5785251962
2512	0.5785119557
2513	0.5785034999
2514	0.578493273
2515	0.5784799997
2516	0.5784661384
2517	0.5784539077
2518	0.578437787
2519	0.5784256853
2520	0.5784163042
2521	0.5784086965
2522	0.5783912426
2523	0.5783782681
2524	0.5783700257
2525	0.5783607084
2526	0.5783523956
2527	0.5783455767
2528	0.5783361448
2529	0.5783256518
2530	0.5783126517
2531	0.5783002831
2532	0.5782887081
2533	0.5782798104
2534	0.5782704662
2535	0.5782574802
2536	0.5782453024
2537	0.578231671
2538	0.5782234202
2539	0.578209314
2540	0.5781982519
2541	0.5781874521
2542	0.5781764171
2543	0.5781669466
2544	0.5781590744
2545	0.5781497269
2546	0.5781410883
2547	0.5781305985
2548	0.578122194
2549	0.578109955
2550	0.5780995797
2551	0.5780895977
2552	0.5780793763
2553	0.5780679861
2554	0.5780584092
2555	0.5780461046
2556	0.5780396026
2557	0.5780311507
2558	0.57801825
2559	0.5780089554
2560	0.5780007043
2561	0.5779888263
2562	0.5779792103
2563	0.5779693618
2564	0.5779560637
2565	0.5779462797
2566	0.5779366985
2567	0.5779275132
2568	0.5779143663
2569	0.5779048314
2570	0.5778960819
2571	0.5778862082
2572	0.5778760614
2573	0.5778632487
2574	0.5778547206
2575	0.5778423282
2576	0.5778337251
2577	0.5778233715
2578	0.5778076368
2579	0.5777965937
2580	0.5777817767
2581	0.5777690303
2582	0.5777566508
2583	0.5777455677
2584	0.5777351003
2585	0.577727522
2586	0.5777181236
2587	0.5777087862
2588	0.5776986101
2589	0.577690706
2590	0.5776772269
2591	0.5776679645
2592	0.577654802
2593	0.5776468814
2594	0.5776325996
2595	0.5776226477
2596	0.5776136096
2597	0.5776022814
2598	0.5775929973
2599	0.5775817458
2600	0.5775705451
2601	0.5775548851
2602	0.577546785
2603	0.5775380356
2604	0.5775276491
2605	0.5775127108
2606	0.5775037432
2607	0.5774959139
2608	0.577484607
2609	0.5774746563
2610	0.5774654456
2611	0.5774560558
2612	0.5774459394
2613	0.5774395711
2614	0.5774279424
2615	0.5774205702
2616	0.5774094837
2617	0.5773950957
2618	0.5773812737
2619	0.5773706111
2620	0.5773613155
2621	0.5773516737
2622	0.5773417682
2623	0.5773320828
2624	0.5773158945
2625	0.5773052333
2626	0.5772929971
2627	0.5772790539
2628	0.5772688958
2629	0.5772586182
2630	0.57724784
2631	0.5772377211
2632	0.5772267872
2633	0.5772117618
2634	0.5771983797
2635	0.5771884374
2636	0.5771786002
2637	0.5771709966
2638	0.5771567719
2639	0.5771457893
2640	0.5771352831
2641	0.5771236312
2642	0.5771133217
2643	0.5771044856
2644	0.5770953993
2645	0.5770876718
2646	0.5770708987
2647	0.5770648856
2648	0.5770561035
2649	0.5770469156
2650	0.5770351488
2651	0.5770255284
2652	0.5770129038
2653	0.5770018271
2654	0.5769877176
2655	0.576974513
2656	0.5769651257
2657	0.5769547784
2658	0.5769489334
2659	0.576940937
2660	0.5769276906
2661	0.5769170817
2662	0.5769074253
2663	0.576898275
2664	0.5768879389
2665	0.5768762513
2666	0.5768630531
2667	0.5768527948
2668	0.5768421519
2669	0.5768318704
2670	0.576823129
2671	0.5768111841
2672	0.5767995338
2673	0.576790077
2674	0.5767808631
2675	0.5767714029
2676	0.5767617827
2677	0.5767505039
2678	0.5767373863
2679	0.576729777
2680	0.5767206301
2681	0.5767069678
2682	0.5766979724
2683	0.5766894526
2684	0.576677135
2685	0.5766657679
2686	0.576657979
2687	0.5766474762
2688	0.576633945
2689	0.5766242204
2690	0.5766125097
2691	0.5766017509
2692	0.5765932193
2693	0.5765803039
2694	0.5765693494
2695	0.5765565754
2696	0.5765464874
2697	0.5765357754
2698	0.5765281522
2699	0.5765157939
2700	0.5765049424
2701	0.5764938996
2702	0.5764825577
2703	0.5764697419
2704	0.5764577586
2705	0.5764462158
2706	0.5764347421
2707	0.5764252224
2708	0.5764118895
2709	0.5764005479
2710	0.5763880818
2711	0.5763789976
2712	0.5763683147
2713	0.5763567634
2714	0.5763421198
2715	0.5763336861
2716	0.5763235736
2717	0.5763118563
2718	0.5762984447
2719	0.5762888745
2720	0.5762765629
2721	0.5762632809
2722	0.5762519836
2723	0.5762411278
2724	0.576229051
2725	0.5762142693
2726	0.5762048305
2727	0.5761937838
2728	0.5761829109
2729	0.5761723625
2730	0.5761608986
2731	0.5761515222
2732	0.5761406937
2733	0.576129389
2734	0.5761165522
2735	0.5761078219
2736	0.5760957281
2737	0.576082596
2738	0.5760721115
2739	0.5760623891
2740	0.5760505708
2741	0.5760408449
2742	0.5760329298
2743	0.5760224018
2744	0.5760111943
2745	0.575998663
2746	0.5759889393
2747	0.5759768439
2748	0.5759649091
2749	0.5759535007
2750	0.5759429651
2751	0.5759320842
2752	0.5759207181
2753	0.5759102045
2754	0.575900442
2755	0.5758915484
2756	0.5758804967
2757	0.5758713748
2758	0.5758567274
2759	0.5758470916
2760	0.5758358707
2761	0.5758263436
2762	0.5758170692
2763	0.5758064061
2764	0.575798051
2765	0.5757903125
2766	0.575779873
2767	0.5757668605
2768	0.5757559193
2769	0.5757464419
2770	0.5757346514
2771	0.5757235408
2772	0.5757136938
2773	0.5757029004
2774	0.5756909016
2775	0.5756778694
2776	0.5756676165
2777	0.5756545978
2778	0.5756440527
2779	0.575632538
2780	0.5756230055
2781	0.5756149227
2782	0.5756020603
2783	0.5755904887
2784	0.575579929
2785	0.5755690149
2786	0.5755579802
2787	0.5755485226
2788	0.5755360195
2789	0.5755258174
2790	0.5755138578
2791	0.5755008672
2792	0.5754902708
2793	0.5754777586
2794	0.5754702523
2795	0.5754605584
2796	0.5754504869
2797	0.5754424188
2798	0.5754321751
2799	0.575422847
2800	0.575411277
2801	0.5754018805
2802	0.5753921379
2803	0.5753830354
2804	0.5753711912
2805	0.5753586704
2806	0.575349431
2807	0.5753412259
2808	0.5753315533
2809	0.5753209347
2810	0.5753104317
2811	0.5753003294
2812	0.5752919926
2813	0.5752816046
2814	0.5752700554
2815	0.575260603
2816	0.5752501992
2817	0.5752381548
2818	0.5752286638
2819	0.5752191909
2820	0.5752082689
2821	0.5751957932
2822	0.5751865915
2823	0.5751771234
2824	0.5751612944
2825	0.5751508032
2826	0.5751384296
2827	0.5751274807
2828	0.5751184516
2829	0.5751074705
2830	0.575096833
2831	0.5750806982
2832	0.5750716165
2833	0.5750636805
2834	0.575053964
2835	0.5750440043
2836	0.5750319077
2837	0.575021195
2838	0.5750106063
2839	0.5750027696
2840	0.5749918818
2841	0.5749821523
2842	0.5749722512
2843	0.5749578443
2844	0.5749495325
2845	0.5749391954
2846	0.5749276691
2847	0.5749160876
2848	0.5749064034
2849	0.5748959927
2850	0.5748851323
2851	0.5748752659
2852	0.5748640446
2853	0.5748545298
2854	0.5748454178
2855	0.574833844
2856	0.5748228778
2857	0.5748111213
2858	0.5748045137
2859	0.5747950516
2860	0.5747834393
2861	0.5747712177
2862	0.5747605087
2863	0.5747473402
2864	0.574733349
2865	0.5747226042
2866	0.5747119324
2867	0.5747015958
2868	0.5746916265
2869	0.5746818629
2870	0.574671661
2871	0.574660766
2872	0.57465127
2873	0.5746394918
2874	0.5746324093
2875	0.574622314
2876	0.5746146709
2877	0.5746032587
2878	0.5745936799
2879	0.5745844109
2880	0.5745751847
2881	0.5745636044
2882	0.574554008
2883	0.5745433034
2884	0.5745327566
2885	0.5745218468
2886	0.57451091
2887	0.5745002032
2888	0.5744912078
2889	0.5744772459
2890	0.5744678621
2891	0.5744584853
2892	0.5744481819
2893	0.5744381297
2894	0.5744283764
2895	0.5744188833
2896	0.5744084825
2897	0.574398058
2898	0.5743865162
2899	0.5743763991
2900	0.5743654988
2901	0.5743528385
2902	0.5743442868
2903	0.574333372
2904	0.5743217183
2905	0.5743139856
2906	0.5743042355
2907	0.5742930612
2908	0.5742811255
2909	0.5742670636
2910	0.5742573221
2911	0.5742479454
2912	0.5742374461
2913	0.5742232265
2914	0.574211086
2915	0.5742002073
2916	0.5741897609
2917	0.5741800142
2918	0.5741693072
2919	0.5741567977
2920	0.5741470866
2921	0.5741383914
2922	0.5741287147
2923	0.5741172319
2924	0.5741077229
2925	0.5740939791
2926	0.574083183
